date,occupancy,price,listings,calendar_file_date,bookings
2019-10-01,0.8355923180868925,65.75999180999182,24421,2019-09-19,20406.0
2019-10-02,0.8282216125465788,65.60520065520066,24421,2019-09-19,20226.0
2019-10-03,0.8509070062650997,66.28579033579034,24421,2019-09-19,20780.0
2019-10-04,0.8660169526227427,104.39135954135953,24421,2019-09-19,21149.0
2019-10-05,0.8650341918840343,104.52215397215397,24421,2019-09-19,21125.0
2019-10-06,0.8358789566356823,65.9546683046683,24421,2019-09-19,20413.0
2019-10-07,0.8377216330207609,65.90790335790336,24421,2019-09-19,20458.0
2019-10-08,0.8398918963187421,65.94291564291564,24421,2019-09-19,20511.0
2019-10-09,0.8408337086933377,65.88251433251433,24421,2019-09-19,20534.0
2019-10-10,0.8466893247614757,66.04336609336609,24421,2019-09-19,20677.0
2019-10-11,0.8536155924985669,104.13447442774661,24422,2019-09-19,20847.0
2019-10-12,0.8547620997461305,104.18275254903567,24422,2019-09-19,20875.0
2019-10-13,0.8308492342969453,65.8149133942099,24422,2019-09-19,20291.0
2019-10-14,0.8248300712472361,65.7330166659842,24422,2019-09-19,20144.0
2019-10-15,0.8258127917451479,65.75234429384547,24422,2019-09-19,20168.0
2019-10-16,0.9836127330947447,63.072141646261066,5309,2019-10-16,5222.0
2019-10-17,0.9577712370206851,65.54860600114463,24462,2019-10-16,23429.0
2019-10-18,0.9380263265472979,103.3555719074483,24462,2019-10-16,22946.0
2019-10-19,0.922900825770583,103.490679421143,24462,2019-10-16,22576.0
2019-10-20,0.8782192788815305,64.93626849807865,24462,2019-10-16,21483.0
2019-10-21,0.8810399803777287,64.94693810808602,24462,2019-10-16,21552.0
2019-10-22,0.8978824298912599,65.67014144387213,24462,2019-10-16,21964.0
2019-10-23,0.9036464720791432,65.60158613359496,24462,2019-10-16,22105.0
2019-10-24,0.9051999018886436,65.72218134249039,24462,2019-10-16,22143.0
2019-10-25,0.90180688414684,103.64683999672962,24462,2019-10-16,22060.0
2019-10-26,0.8979233096230889,103.80856021584498,24462,2019-10-16,21965.0
2019-10-27,0.862725860518355,65.2015779576486,24462,2019-10-16,21104.0
2019-10-28,0.8543046357615894,65.07906140135721,24462,2019-10-16,20898.0
2019-10-29,0.8529556046112338,65.11450412885291,24462,2019-10-16,20865.0
2019-10-30,0.8585970076036301,65.10477475267763,24462,2019-10-16,21003.0
